unidade;ano;mes;tipo_procedimento;qtde_procedimento
MOV;2025,0;4,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;16,0
MOV;2025,0;4,0;LAQUEADURA TUBARIA;8,0
MOV;2025,0;4,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;21,0
MOV;2025,0;4,0;OPERAÇÃO CESARIANA;62,0
MOV;2025,0;4,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;17,0
MOV;2025,0;4,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;34,0
MOV;2025,0;4,0;PARTO NORMAL;155,0
MOV;2025,0;4,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;28,0
MOV;2025,0;5,0;CERCLAGEM DE COLO DO UTERO;1,0
MOV;2025,0;5,0;COLPOCLEISE (CIRURGIA DE LE FORT);1,0
MOV;2025,0;5,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;8,0
MOV;2025,0;5,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;2,0
MOV;2025,0;5,0;EXCISÃO TIPO 3 DO COLO UTERINO;4,0
MOV;2025,0;5,0;EXTIRPACAO DE LESAO DE VULVA / PERINEO (POR ELETROCOAGULACAO OU FULGURACAO);1,0
MOV;2025,0;5,0;HISTERECTOMIA (POR VIA VAGINAL);8,0
MOV;2025,0;5,0;HISTERECTOMIA TOTAL;10,0
MOV;2025,0;5,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;13,0
MOV;2025,0;5,0;LAQUEADURA TUBARIA;4,0
MOV;2025,0;5,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;18,0
MOV;2025,0;5,0;OPERAÇÃO CESARIANA;44,0
MOV;2025,0;5,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;16,0
MOV;2025,0;5,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;59,0
MOV;2025,0;5,0;PARTO NORMAL;155,0
MOV;2025,0;5,0;PARTO NORMAL EM CENTRO DE PARTO NORMAL (CPN);1,0
MOV;2025,0;5,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;21,0
MOV;2025,0;5,0;SALPINGECTOMIA UNI / BILATERAL;1,0
MOV;2025,0;5,0;TRATAMENTO CIRURGICO DE HIPERTROFIA DOS PEQUENOS LABIOS;1,0
MOV;2025,0;6,0;CERCLAGEM DE COLO DO UTERO;2,0
MOV;2025,0;6,0;COLPOCLEISE (CIRURGIA DE LE FORT);1,0
MOV;2025,0;6,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;6,0
MOV;2025,0;6,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;1,0
MOV;2025,0;6,0;EXCISÃO TIPO 3 DO COLO UTERINO;2,0
MOV;2025,0;6,0;HISTERECTOMIA (POR VIA VAGINAL);14,0
MOV;2025,0;6,0;HISTERECTOMIA TOTAL;2,0
MOV;2025,0;6,0;HISTERECTOMIA VIDEOLAPAROSCOPICA;3,0
MOV;2025,0;6,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;17,0
MOV;2025,0;6,0;LAQUEADURA TUBARIA;5,0
MOV;2025,0;6,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;23,0
MOV;2025,0;6,0;MIOMECTOMIA;1,0
MOV;2025,0;6,0;OOFORECTOMIA / OOFOROPLASTIA;1,0
MOV;2025,0;6,0;OPERAÇÃO CESARIANA;38,0
MOV;2025,0;6,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;19,0
MOV;2025,0;6,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;42,0
MOV;2025,0;6,0;PARTO NORMAL;169,0
MOV;2025,0;6,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;18,0
MOV;2025,0;7,0;CERCLAGEM DE COLO DO UTERO;1,0
MOV;2025,0;7,0;COLPOCLEISE (CIRURGIA DE LE FORT);2,0
MOV;2025,0;7,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;4,0
MOV;2025,0;7,0;COLPOPLASTIA ANTERIOR;1,0
MOV;2025,0;7,0;DILATACAO DE COLO DO UTERO;1,0
MOV;2025,0;7,0;EXCISÃO TIPO 3 DO COLO UTERINO;2,0
MOV;2025,0;7,0;HISTERECTOMIA (POR VIA VAGINAL);4,0
MOV;2025,0;7,0;HISTERECTOMIA TOTAL;5,0
MOV;2025,0;7,0;HISTERECTOMIA VIDEOLAPAROSCOPICA;2,0
MOV;2025,0;7,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;11,0
MOV;2025,0;7,0;LAQUEADURA TUBARIA;1,0
MOV;2025,0;7,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;21,0
MOV;2025,0;7,0;OPERAÇÃO CESARIANA;38,0
MOV;2025,0;7,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;14,0
MOV;2025,0;7,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;40,0
MOV;2025,0;7,0;PARTO NORMAL;141,0
MOV;2025,0;7,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;22,0
MOV;2025,0;7,0;SALPINGECTOMIA UNI / BILATERAL;1,0
MOV;2025,0;8,0;CERCLAGEM DE COLO DO UTERO;2,0
MOV;2025,0;8,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;1,0
MOV;2025,0;8,0;CURETAGEM UTERINA EM MOLA HIDATIFORME;1,0
MOV;2025,0;8,0;EXCISÃO TIPO 3 DO COLO UTERINO;5,0
MOV;2025,0;8,0;HISTERECTOMIA (POR VIA VAGINAL);3,0
MOV;2025,0;8,0;HISTERECTOMIA TOTAL;6,0
MOV;2025,0;8,0;HISTERECTOMIA VIDEOLAPAROSCOPICA;1,0
MOV;2025,0;8,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;10,0
MOV;2025,0;8,0;LAQUEADURA TUBARIA;2,0
MOV;2025,0;8,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;18,0
MOV;2025,0;8,0;MIOMECTOMIA;1,0
MOV;2025,0;8,0;OPERAÇÃO CESARIANA;41,0
MOV;2025,0;8,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;19,0
MOV;2025,0;8,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;37,0
MOV;2025,0;8,0;PARTO NORMAL;152,0
MOV;2025,0;8,0;PARTO NORMAL EM CENTRO DE PARTO NORMAL (CPN);2,0
MOV;2025,0;8,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;11,0
MOV;2025,0;8,0;SALPINGECTOMIA UNI / BILATERAL;1,0
MOV;2025,0;9,0;CERCLAGEM DE COLO DO UTERO;4,0
MOV;2025,0;9,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;2,0
MOV;2025,0;9,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;1,0
MOV;2025,0;9,0;EXCISÃO TIPO 3 DO COLO UTERINO;2,0
MOV;2025,0;9,0;HISTERECTOMIA (POR VIA VAGINAL);4,0
MOV;2025,0;9,0;HISTERECTOMIA TOTAL;7,0
MOV;2025,0;9,0;HISTERECTOMIA VIDEOLAPAROSCOPICA;4,0
MOV;2025,0;9,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;10,0
MOV;2025,0;9,0;LAQUEADURA TUBARIA;2,0
MOV;2025,0;9,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;22,0
MOV;2025,0;9,0;MARSUPIALIZACAO DE GLÂNDULA DE BARTOLIN;1,0
MOV;2025,0;9,0;MIOMECTOMIA;1,0
MOV;2025,0;9,0;OPERAÇÃO CESARIANA;44,0
MOV;2025,0;9,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;20,0
MOV;2025,0;9,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;27,0
MOV;2025,0;9,0;PARTO NORMAL;138,0
MOV;2025,0;9,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;19,0
MOV;2025,0;10,0;CERCLAGEM DE COLO DO UTERO;1,0
MOV;2025,0;10,0;COLPOPERINEOPLASTIA POSTERIOR;1,0
MOV;2025,0;10,0;EXCISÃO TIPO 3 DO COLO UTERINO;6,0
MOV;2025,0;10,0;EXERESE DE CISTO VAGINAL;1,0
MOV;2025,0;10,0;HISTERECTOMIA (POR VIA VAGINAL);4,0
MOV;2025,0;10,0;HISTERECTOMIA TOTAL;8,0
MOV;2025,0;10,0;HISTERECTOMIA VIDEOLAPAROSCOPICA;1,0
MOV;2025,0;10,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;6,0
MOV;2025,0;10,0;LAQUEADURA TUBARIA;7,0
MOV;2025,0;10,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;18,0
MOV;2025,0;10,0;OOFORECTOMIA / OOFOROPLASTIA;3,0
MOV;2025,0;10,0;OPERAÇÃO CESARIANA;48,0
MOV;2025,0;10,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;15,0
MOV;2025,0;10,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;29,0
MOV;2025,0;10,0;PARTO NORMAL;147,0
MOV;2025,0;10,0;PARTO NORMAL EM CENTRO DE PARTO NORMAL (CPN);1,0
MOV;2025,0;10,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;26,0
MOV;2025,0;11,0;CERCLAGEM DE COLO DO UTERO;2,0
MOV;2025,0;11,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;4,0
MOV;2025,0;11,0;CURETAGEM UTERINA EM MOLA HIDATIFORME;1,0
MOV;2025,0;11,0;EXCISÃO TIPO 3 DO COLO UTERINO;2,0
MOV;2025,0;11,0;EXCISÃO TIPO I DO COLO UTERINO;1,0
MOV;2025,0;11,0;HISTERECTOMIA (POR VIA VAGINAL);7,0
MOV;2025,0;11,0;HISTERECTOMIA TOTAL;4,0
MOV;2025,0;11,0;HISTERECTOMIA VIDEOLAPAROSCOPICA;1,0
MOV;2025,0;11,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;11,0
MOV;2025,0;11,0;LAQUEADURA TUBARIA;3,0
MOV;2025,0;11,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;26,0
MOV;2025,0;11,0;OPERAÇÃO CESARIANA;38,0
MOV;2025,0;11,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;13,0
MOV;2025,0;11,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;36,0
MOV;2025,0;11,0;PARTO NORMAL;134,0
MOV;2025,0;11,0;PARTO NORMAL EM CENTRO DE PARTO NORMAL (CPN);2,0
MOV;2025,0;11,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;23,0
MOV;2025,0;11,0;SALPINGECTOMIA VIDEOLAPAROSCOPICA;1,0
MOV;2025,0;11,0;TRATAMENTO CIRURGICO DE INCONTINÊNCIA URINÁRIA POR VIA VAGINAL;2,0
MOV;2025,0;12,0;CERCLAGEM DE COLO DO UTERO;5,0
MOV;2025,0;12,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;2,0
MOV;2025,0;12,0;HISTERECTOMIA (POR VIA VAGINAL);6,0
MOV;2025,0;12,0;HISTERECTOMIA TOTAL;1,0
MOV;2025,0;12,0;LAQUEADURA TUBARIA;5,0
MOV;2025,0;12,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;9,0
MOV;2025,0;12,0;MARSUPIALIZACAO DE GLÂNDULA DE BARTOLIN;1,0
MOV;2025,0;12,0;OPERAÇÃO CESARIANA;29,0
MOV;2025,0;12,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;17,0
MOV;2025,0;12,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;49,0
MOV;2025,0;12,0;PARTO NORMAL;135,0
MOV;2025,0;12,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;20,0
MOV;2025,0;12,0;TRATAMENTO CIRURGICO DE INCONTINÊNCIA URINÁRIA POR VIA VAGINAL;1,0
MOV;2026,0;1,0;CERCLAGEM DE COLO DO UTERO;1,0
MOV;2026,0;1,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;7,0
MOV;2026,0;1,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;2,0
MOV;2026,0;1,0;EXCISÃO TIPO 3 DO COLO UTERINO;1,0
MOV;2026,0;1,0;HISTERECTOMIA (POR VIA VAGINAL);3,0
MOV;2026,0;1,0;HISTERECTOMIA TOTAL;2,0
MOV;2026,0;1,0;HISTERECTOMIA VIDEOLAPAROSCOPICA;1,0
MOV;2026,0;1,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;7,0
MOV;2026,0;1,0;LAQUEADURA TUBARIA;1,0
MOV;2026,0;1,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;18,0
MOV;2026,0;1,0;MIOMECTOMIA;1,0
MOV;2026,0;1,0;OPERAÇÃO CESARIANA;40,0
MOV;2026,0;1,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;16,0
MOV;2026,0;1,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;39,0
MOV;2026,0;1,0;PARTO NORMAL;129,0
MOV;2026,0;1,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;26,0
MOV;2026,0;1,0;RECONSTRUCAO DA VAGINA;1,0
MOV;2026,0;1,0;SALPINGECTOMIA UNI / BILATERAL;1,0
MOV;2026,0;1,0;SALPINGECTOMIA VIDEOLAPAROSCOPICA;2,0
MOV;2026,0;1,0;TRATAMENTO CIRURGICO DE INCONTINÊNCIA URINÁRIA POR VIA VAGINAL;1,0
MOV;2026,0;2,0;COLPOCLEISE (CIRURGIA DE LE FORT);1,0
MOV;2026,0;2,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;8,0
MOV;2026,0;2,0;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR C/ AMPUTACAO DE COLO;1,0
MOV;2026,0;2,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;1,0
MOV;2026,0;2,0;HISTERECTOMIA (POR VIA VAGINAL);7,0
MOV;2026,0;2,0;HISTERECTOMIA TOTAL;6,0
MOV;2026,0;2,0;HISTERECTOMIA VIDEOLAPAROSCOPICA;2,0
MOV;2026,0;2,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;17,0
MOV;2026,0;2,0;LAQUEADURA TUBARIA;4,0
MOV;2026,0;2,0;LAQUEADURA TUBÁRIA NA MESMA INTERNAÇÃO DE PARTO NORMAL;24,0
MOV;2026,0;2,0;OPERAÇÃO CESARIANA;29,0
MOV;2026,0;2,0;OPERAÇÃO CESARIANA COM LAQUEADURA TUBARIA;15,0
MOV;2026,0;2,0;OPERAÇÃO CESARIANA EM GESTAÇÃO DE ALTO RISCO;38,0
MOV;2026,0;2,0;PARTO NORMAL;138,0
MOV;2026,0;2,0;PARTO NORMAL EM CENTRO DE PARTO NORMAL (CPN);2,0
MOV;2026,0;2,0;PARTO NORMAL EM GESTAÇÃO DE ALTO RISCO;30,0
MOV;2026,0;2,0;RECONSTRUCAO DA VAGINA;1,0
MOV;2026,0;2,0;SALPINGECTOMIA UNI / BILATERAL;1,0
MOV;2026,0;2,0;SALPINGECTOMIA VIDEOLAPAROSCOPICA;2,0
MOV;2026,0;2,0;SALPINGOPLASTIA VIDEOLAPAROSCOPICA;1,0
MOV;2026,0;2,0;TRATAMENTO CIRURGICO DE INCONTINÊNCIA URINÁRIA POR VIA VAGINAL;1,0
;;;;
Filtros aplicados: estabelecimento não é (Em branco), CEPAI ou MGT Status operacional é Filtro de Ex-Unidades AnoMes não é (Em branco);;;;
